Changed database context to 'master'.
Changed database context to 'Day8Indexing'.
OrderId     CustomerId  OrderDate                              Amount      
      98298        1430            2026-05-06 07:08:35.5886800       864.47
      15055        1431            2026-05-16 11:30:29.5886800       525.57
      25550        1431            2026-06-10 04:05:45.5886800        54.19
      66100        1431            2025-09-13 11:31:42.5886800       218.62
     100090        1431            2026-05-17 18:36:08.9873216       650.63
      56278        1432            2026-06-20 13:01:49.5886800       489.55
      95946        1432            2024-12-01 22:40:54.5886800       279.76
      15418        1433            2024-10-22 02:07:11.5886800       243.23
      38792        1433            2025-08-27 10:35:38.5886800       288.38
      57973        1433            2025-01-12 23:30:00.5886800       125.15
      72767        1433            2025-12-22 05:13:25.5886800       111.61
     106693        1433            2024-09-30 02:57:14.4699613       451.05
      31951        1434            2025-03-08 00:14:45.5886800       690.04
      52009        1434            2024-09-23 03:46:22.5886800       467.92
       6470        1435            2025-10-13 14:12:55.5886800       959.90
       6721        1435            2025-06-15 15:58:03.5886800       330.57
      13284        1435            2025-06-15 09:21:59.5886800       798.89
      25880        1435            2025-12-17 12:07:30.5886800       229.13
      66655        1435            2026-03-17 20:26:18.5886800       747.74
        143        1436            2025-01-14 20:19:23.5886800        47.83
      14107        1436            2025-07-15 06:35:29.5886800       805.87
      31960        1436            2025-11-05 11:31:54.5886800       326.87
      90345        1436            2025-05-13 18:47:14.5886800       566.73
      40826        1437            2025-07-19 07:56:39.5886800       664.56
      91476        1437            2025-08-16 20:00:10.5886800       446.43
     100433        1437            2024-11-24 09:45:15.9873216       387.52
      10411        1438            2025-09-21 20:34:37.5886800       608.85
      81102        1438            2025-02-13 09:42:56.5886800       589.27
      88837        1438            2025-12-18 03:16:24.5886800       320.48
       9641        1439            2026-02-10 05:46:44.5886800       271.97
      24414        1439            2025-08-14 21:27:05.5886800       396.38
      32988        1439            2025-01-10 07:33:19.5886800       895.59
      53390        1439            2024-08-29 21:21:53.5886800        81.28
      29573        1440            2026-05-02 22:10:39.5886800       571.42
      49345        1440            2026-05-17 17:52:23.5886800       117.23
      60804        1440            2026-03-15 12:49:21.5886800       131.34
      20548        1441            2025-08-12 13:06:53.5886800       473.57
      78945        1441            2026-07-19 21:45:28.5886800       583.75
       5725        1442            2025-09-07 12:23:04.5886800       426.79
      19663        1442            2026-07-19 13:46:42.5886800        16.45
      52643        1442            2025-01-07 13:50:12.5886800       446.53
      53667        1442            2026-02-02 13:10:36.5886800        12.91
       5902        1443            2024-10-14 14:58:13.5886800       314.95
       9284        1443            2026-06-10 04:08:56.5886800       391.57
      61041        1443            2026-03-09 14:58:52.5886800        78.85
      84264        1443            2025-08-16 07:58:01.5886800       578.07
       5173        1445            2024-12-29 09:47:38.5886800       437.80
      19218        1445            2024-10-03 09:46:28.5886800       132.00
      34767        1445            2026-06-09 18:31:14.5886800        33.03
      81225        1445            2026-03-14 04:32:13.5886800       794.55
       1623        1446            2025-04-26 14:44:16.5886800       763.14
       4499        1446            2024-09-26 12:09:31.5886800       152.15
      21288        1446            2025-04-21 16:29:30.5886800       955.96
      35862        1446            2025-01-19 02:47:49.5886800       473.05
      49227        1446            2025-09-26 18:42:30.5886800       589.23
      57790        1446            2025-02-13 10:46:14.5886800       705.57
      84927        1446            2026-05-14 23:47:37.5886800       763.88
      43068        1447            2024-09-18 11:43:30.5886800       100.70
      43383        1447            2025-05-26 05:43:07.5886800       555.94
     109126        1447            2025-12-08 16:06:10.4699613       467.21
       1641        1448            2025-07-12 00:34:12.5886800       732.06
      32984        1448            2025-11-09 14:37:10.5886800       628.47
      41776        1448            2025-12-11 21:48:06.5886800       320.96
      51156        1448            2026-04-20 05:20:16.5886800       646.13
      81760        1448            2026-04-02 10:32:10.5886800       865.47
      96334        1448            2026-07-26 07:03:38.5886800       177.97
      34662        1449            2024-08-30 06:06:31.5886800       506.81
      37388        1449            2026-05-15 07:52:27.5886800       395.11
      67983        1449            2025-08-05 16:01:21.5886800       976.74
      72345        1449            2024-09-02 23:42:02.5886800       946.69
     103930        1449            2026-04-12 07:21:27.9873216       976.39
      10046        1450            2025-09-17 02:44:37.5886800       854.35
      26638        1450            2024-11-09 19:13:36.5886800       599.07
      58287        1450            2025-11-26 08:57:39.5886800       860.29
      17509        1451            2024-08-30 14:10:58.5886800       992.99
      27949        1451            2025-04-24 01:06:15.5886800       852.08
      72757        1451            2025-07-03 22:31:26.5886800       789.78
      73363        1451            2024-09-22 17:06:37.5886800       395.76
      81271        1451            2026-01-07 15:23:36.5886800       926.94
      12782        1452            2025-02-08 07:34:15.5886800       265.26
      35438        1452            2025-10-15 02:21:49.5886800       623.23
      16459        1453            2024-12-22 10:10:00.5886800       829.26
      17932        1453            2026-04-18 03:04:40.5886800       594.85
      48475        1453            2026-05-07 08:02:03.5886800       686.19
      51412        1453            2026-04-23 15:41:11.5886800       416.79
      11789        1454            2025-06-04 07:18:56.5886800       841.67
      25794        1454            2025-04-01 05:28:07.5886800       278.32
      31052        1454            2025-01-14 03:11:54.5886800       765.39
      54068        1454            2024-09-05 13:22:11.5886800       761.61
      55549        1454            2025-05-21 00:01:24.5886800       813.54
      72240        1454            2026-06-08 13:35:02.5886800       500.21
      35099        1455            2025-06-22 09:10:41.5886800       767.17
      38882        1455            2026-07-23 02:35:05.5886800       265.52
      45319        1455            2024-08-21 16:55:50.5886800       228.06
      74511        1455            2025-08-28 13:55:43.5886800       976.88
     102989        1455            2024-08-25 03:56:20.9873216       277.89
       2306        1456            2026-05-23 13:35:16.5886800       352.65
      20098        1456            2025-09-05 11:08:22.5886800       311.01
      67931        1456            2024-11-07 02:01:58.5886800       990.62
      14131        1457            2025-02-12 15:23:26.5886800       370.47
      29738        1457            2025-05-28 03:32:49.5886800       385.99
      59873        1457            2025-04-15 12:07:09.5886800       589.70
      80166        1457            2025-08-19 02:51:57.5886800       365.29
      87248        1457            2026-07-21 12:53:57.5886800       659.29
      94476        1457            2026-07-06 04:23:14.5886800       943.86
     103998        1457            2024-10-24 00:06:25.9873216       417.82
      16017        1458            2025-04-19 10:42:19.5886800       298.30
      11843        1459            2026-02-06 23:05:08.5886800        99.34
      13059        1459            2026-07-29 14:13:39.5886800       196.43
      31402        1459            2026-05-01 18:46:18.5886800        34.66
      55128        1459            2025-05-26 17:07:57.5886800       250.81
      87921        1459            2024-12-25 16:57:00.5886800       856.21
     102018        1459            2025-09-02 21:36:39.9873216        38.92
     104229        1459            2024-11-09 13:18:00.9873216       540.05
     106467        1459            2024-08-23 13:01:34.4699613       510.65
      52918        1460            2025-09-27 15:48:31.5886800       346.27
      68756        1460            2025-11-28 01:49:13.5886800       464.68
      70811        1460            2026-07-21 05:14:47.5886800       725.29
      82256        1461            2025-07-29 19:26:26.5886800       843.73
      23998        1462            2025-03-24 03:39:24.5886800       599.08
      35512        1462            2025-05-14 14:36:54.5886800       325.50
      46673        1462            2025-12-13 18:20:35.5886800       382.25
      82511        1462            2026-04-11 01:18:07.5886800       785.79
      26013        1463            2025-10-15 19:07:28.5886800       369.02
      88806        1463            2026-01-05 23:50:20.5886800       688.08
      96937        1463            2026-06-23 14:16:47.5886800       731.58
       6258        1464            2025-04-25 19:11:24.5886800       956.80
      58857        1464            2024-10-16 23:21:37.5886800       952.23
      66079        1464            2025-09-27 22:40:50.5886800       154.79
      81763        1464            2025-07-22 16:19:42.5886800        18.47
       1282        1465            2026-03-07 05:31:59.5886800       680.76
       2534        1465            2025-07-07 05:17:09.5886800       423.60
      32179        1465            2025-12-04 19:45:57.5886800       476.04
      60248        1465            2025-05-01 20:17:20.5886800       345.15
      73182        1465            2025-07-06 13:58:50.5886800       434.09
      93808        1465            2025-10-09 15:40:26.5886800       840.22
     106262        1465            2026-05-21 13:09:20.4699613       646.98
       6901        1466            2025-01-31 16:29:40.5886800       529.64
      47360        1466            2025-07-29 11:37:07.5886800       140.55
      56277        1466            2025-05-07 21:58:18.5886800       348.25
      78895        1466            2025-05-15 05:21:31.5886800        71.73
      84758        1466            2025-01-30 11:33:49.5886800       430.71
       5771        1467            2024-10-17 16:10:10.5886800       864.94
      13481        1467            2026-02-10 17:30:20.5886800       987.64
      65897        1467            2025-03-08 04:13:44.5886800       357.70
      77081        1467            2025-02-27 00:16:57.5886800        88.36
      98476        1467            2024-11-17 20:01:14.5886800       932.18
      38848        1468            2025-05-03 10:35:58.5886800       990.00
      39252        1468            2025-09-12 02:52:26.5886800       319.93
      59024        1468            2025-08-04 22:08:13.5886800       891.99
      97411        1468            2025-10-08 18:24:39.5886800       117.90
     103240        1468            2024-08-27 10:52:50.9873216       270.23
      22295        1469            2025-05-28 13:00:22.5886800       187.58
      47561        1469            2024-08-27 23:42:11.5886800       143.69
      55005        1469            2026-04-19 15:06:38.5886800       605.83
      59241        1469            2025-07-18 05:12:43.5886800       847.81
      62047        1469            2025-11-16 17:58:22.5886800        39.82
      23823        1470            2024-11-26 14:55:18.5886800       797.66
      60449        1470            2024-09-14 13:12:11.5886800        21.19
      68440        1470            2025-11-11 17:47:23.5886800       111.51
     107153        1470            2025-07-10 10:42:59.4699613       507.43
      10902        1471            2026-06-06 03:40:15.5886800       551.03
      11353        1471            2026-04-20 00:22:21.5886800       224.41
      22547        1471            2024-11-07 07:12:27.5886800       210.29
      30393        1471            2026-05-25 21:58:45.5886800       310.36
      62964        1471            2025-01-21 11:43:06.5886800        91.26
      66933        1471            2025-02-14 14:13:51.5886800       126.01
     106230        1471            2024-08-25 14:27:26.4699613       114.67
      19452        1472            2024-09-06 20:48:13.5886800       513.16
      64261        1472            2024-12-04 03:24:22.5886800       516.23
       2707        1473            2025-05-10 09:43:17.5886800       137.23
       5533        1473            2026-08-08 17:12:34.5886800       509.24
       6143        1473            2025-05-02 08:21:05.5886800       851.58
      11720        1473            2026-04-04 12:52:01.5886800       648.11
      28068        1473            2025-06-15 03:04:49.5886800       132.13
      46691        1473            2024-12-07 16:56:37.5886800       173.11
      57654        1473            2025-06-04 09:07:03.5886800       201.29
     100024        1474            2026-02-02 06:41:11.9873216       677.95
     109712        1474            2024-09-08 23:32:08.4699613       226.28
      10975        1475            2026-03-05 00:00:33.5886800       365.51
      28492        1475            2026-07-25 21:08:54.5886800       488.16
      46115        1475            2026-06-28 21:05:53.5886800       449.97
      50059        1475            2025-12-18 17:32:48.5886800       121.47
      67589        1475            2025-11-02 20:22:10.5886800       529.58
      84262        1475            2026-04-11 13:23:32.5886800       415.09
      35244        1476            2024-11-05 23:26:01.5886800       280.09
      78190        1476            2026-04-13 17:10:45.5886800       570.18
      81426        1476            2025-03-25 00:09:18.5886800         6.92
      83494        1476            2026-07-19 14:23:20.5886800       834.78
      90347        1476            2026-03-03 10:40:03.5886800       548.93
      92070        1476            2026-05-24 02:41:08.5886800       911.31
      37476        1477            2025-10-09 09:44:01.5886800       279.13
      41455        1477            2024-11-26 01:24:11.5886800       677.53
      47966        1477            2024-11-05 22:53:32.5886800       357.21
      91707        1478            2025-05-06 15:54:06.5886800       268.80
      98788        1478            2026-04-29 13:27:55.5886800       305.12
      22694        1479            2025-04-25 16:07:35.5886800        95.67
      71583        1479            2025-12-30 19:38:01.5886800       568.90
     107301        1479            2026-08-09 19:02:10.4699613       349.27
      15812        1480            2025-07-04 01:00:33.5886800       130.64
      59403        1480            2026-04-08 04:02:08.5886800       130.82
        201        1481            2024-09-12 13:48:51.5886800       136.89
       9022        1481            2025-06-19 09:45:46.5886800       852.41
      59636        1481            2025-10-19 17:28:00.5886800        43.11
      96590        1481            2025-09-07 14:16:13.5886800       870.56
     102233        1481            2025-02-25 01:31:45.9873216       166.61
     107360        1481            2025-10-22 00:41:14.4699613       199.71
      47120        1482            2025-04-11 11:28:33.5886800       508.95
      47525        1482            2026-06-03 07:03:13.5886800       994.25
      51295        1483            2025-08-21 19:02:00.5886800       931.61
      90539        1483            2025-07-19 20:36:37.5886800       377.43
      36123        1484            2025-01-02 09:30:29.5886800       508.17
      71058        1484            2026-03-29 22:04:05.5886800       824.25
      89989        1484            2025-06-07 00:01:02.5886800       502.88
      99887        1484            2026-03-14 12:16:55.5886800       478.16
     108592        1484            2025-09-20 08:13:01.4699613       711.52
      45857        1485            2025-05-12 14:42:18.5886800       207.37
       3576        1486            2025-01-02 01:33:57.5886800       930.46
      51089        1486            2025-01-23 18:15:52.5886800       383.74
      67240        1486            2025-01-15 03:20:58.5886800       270.38
      73757        1486            2025-09-02 11:27:59.5886800       779.30
      46307        1487            2024-10-08 21:17:58.5886800       268.95
      46919        1487            2026-01-28 05:43:42.5886800       466.41
      55765        1487            2025-12-14 14:18:45.5886800       115.23
      69139        1487            2025-08-24 18:32:13.5886800       551.75
     105173        1487            2025-03-13 12:53:01.4699613       987.52
     109277        1487            2024-11-15 00:55:58.4699613       169.13
      76485        1488            2024-09-15 18:10:35.5886800       345.99
     105015        1488            2026-02-19 11:49:05.4699613       593.31
      40043        1489            2025-01-19 03:32:06.5886800       759.11
      47992        1489            2026-01-07 22:06:23.5886800       959.94
      65867        1489            2026-08-10 16:38:22.5886800       382.99
      73253        1489            2024-09-01 22:39:25.5886800       512.96
      14157        1491            2025-11-26 05:04:38.5886800       789.97
      34766        1491            2025-01-26 07:19:43.5886800       603.81
      50787        1491            2025-06-06 06:26:35.5886800       199.32
      94336        1491            2025-08-22 05:32:06.5886800       927.51
       3910        1492            2024-11-26 23:44:23.5886800       300.31
       4544        1492            2026-03-26 11:17:26.5886800       519.88
      12974        1492            2025-09-23 16:58:12.5886800       771.25
      30991        1492            2024-09-14 06:46:27.5886800       987.48
      44404        1492            2024-09-14 23:18:29.5886800       701.42
      62952        1492            2025-02-18 07:09:11.5886800       207.22
      73177        1492            2026-04-30 20:20:04.5886800       316.78
      39323        1493            2025-11-01 16:58:37.5886800       244.70
      41273        1493            2026-07-23 00:49:39.5886800       907.06
      91283        1493            2026-07-04 13:42:31.5886800       828.18
      98323        1493            2026-01-15 11:14:24.5886800        87.33
      19932        1494            2025-10-10 17:53:58.5886800       824.03
      29407        1494            2025-08-06 16:23:16.5886800       822.88
      65725        1494            2025-02-13 13:41:58.5886800       836.76
      90302        1494            2025-04-14 22:31:54.5886800       213.51
       5180        1495            2025-03-27 14:59:43.5886800       475.94
      26746        1495            2024-09-09 07:34:46.5886800       619.41
      44997        1495            2026-03-29 07:27:11.5886800       413.41
      63070        1495            2025-08-11 07:50:37.5886800       109.91
      64930        1495            2025-01-11 19:59:32.5886800        56.90
      76188        1495            2025-11-25 13:43:22.5886800       263.03
      17117        1496            2025-08-30 08:37:06.5886800        34.86
      59412        1496            2025-10-11 02:14:35.5886800       431.31
      65300        1496            2026-03-26 17:12:53.5886800       282.95
      69468        1496            2025-04-16 23:34:41.5886800       996.42
      72185        1496            2025-08-04 07:20:21.5886800       381.69
       5221        1497            2024-11-10 10:40:10.5886800       397.19
       6646        1497            2026-07-18 22:55:38.5886800       707.18
      12149        1497            2025-08-10 20:14:29.5886800       600.93
      16161        1497            2025-08-11 14:16:30.5886800       972.52
      27970        1497            2026-01-26 20:26:45.5886800       542.03
      73015        1497            2026-02-18 23:03:40.5886800       202.68
      90216        1497            2026-04-07 21:46:47.5886800        34.07
     107323        1497            2026-03-13 01:59:15.4699613       647.54
      19479        1498            2025-10-26 06:24:12.5886800       118.47
      48756        1498            2026-03-17 22:29:09.5886800       781.61
      92548        1498            2026-04-29 07:47:27.5886800       124.26
      98622        1498            2024-10-17 13:38:20.5886800       432.69
      44687        1499            2026-05-24 05:18:13.5886800       229.67
      79247        1499            2025-11-29 12:11:53.5886800       153.62
      93572        1499            2025-01-14 03:15:18.5886800       752.52
      98277        1499            2025-07-04 22:29:18.5886800       250.21
        619        1500            2025-01-05 10:28:38.5886800       311.53
       2071        1500            2025-03-18 04:34:04.5886800       500.01
       7155        1500            2026-01-24 18:38:57.5886800       835.38
      17058        1500            2026-01-23 05:30:05.5886800       124.16
      21432        1500            2026-08-11 12:48:36.5886800       536.36
      43529        1500            2026-05-13 11:25:38.5886800       367.23
      53661        1500            2026-03-08 18:51:21.5886800       940.47
      65260        1500            2026-04-10 19:54:46.5886800       828.80
      98835        1500            2025-07-24 19:23:30.5886800       102.96
      43115        1502            2024-12-01 23:26:25.5886800        11.89
      70349        1502            2025-02-04 18:51:37.5886800       180.93
      90198        1502            2025-03-15 05:39:43.5886800       262.11
      92455        1502            2025-10-21 06:48:05.5886800       824.97
      95602        1502            2026-05-13 18:01:19.5886800       115.66
      98811        1502            2024-11-29 01:37:10.5886800       906.97
     101245        1502            2025-06-22 09:46:29.9873216       381.80
      20772        1503            2025-07-22 02:08:33.5886800       893.24
      23988        1503            2025-06-10 13:52:16.5886800       509.57
      33826        1503            2024-11-14 07:47:18.5886800       393.87
       5504        1504            2024-09-02 23:20:23.5886800       524.72
      23458        1504            2025-09-16 15:27:24.5886800       555.23
      36443        1504            2026-05-18 12:54:59.5886800       937.37
      52545        1504            2025-07-07 08:28:58.5886800        26.00
      80304        1504            2024-12-17 16:02:34.5886800       218.81
      49323        1505            2025-02-22 01:14:03.5886800       537.18
      55209        1505            2025-01-01 03:41:59.5886800       322.11
     108040        1505            2026-08-12 20:40:59.4699613       280.80
     109677        1505            2025-11-06 15:20:11.4699613       559.17
      17916        1506            2025-09-18 05:04:31.5886800       515.95
      69407        1506            2024-10-27 03:17:42.5886800       680.42
       1228        1507            2025-12-06 23:41:50.5886800       468.01
      49909        1507            2025-10-31 21:36:37.5886800       751.68
      68142        1507            2024-08-24 00:16:58.5886800       865.20
      74315        1507            2026-02-27 09:45:39.5886800        80.08
      81034        1507            2024-10-17 10:46:11.5886800        14.74
      37169        1508            2025-07-24 17:10:49.5886800       960.38
      56532        1508            2025-08-20 16:08:35.5886800        90.51
      74856        1508            2024-10-15 10:43:49.5886800       438.29
     101639        1508            2025-01-09 10:10:55.9873216       504.44
       7374        1510            2025-06-25 18:50:26.5886800       953.86
      57541        1510            2026-03-31 00:18:56.5886800       464.76
      62518        1510            2026-05-28 07:17:21.5886800         8.77
      78225        1510            2026-02-14 13:28:46.5886800       569.37
      84819        1510            2026-08-06 00:17:07.5886800       468.57
      89072        1510            2026-05-22 09:48:22.5886800       357.22
      26489        1511            2024-10-14 13:47:13.5886800       185.75
      30374        1511            2024-12-19 11:31:23.5886800        56.37
      58002        1511            2025-05-03 15:00:23.5886800       784.50
      13614        1512            2026-05-15 01:32:24.5886800       338.24
      37179        1512            2025-04-30 03:23:44.5886800       805.17
      66506        1512            2025-04-09 01:18:17.5886800       230.52
      83899        1512            2024-09-25 19:16:59.5886800        74.13
      85538        1512            2025-12-03 07:17:28.5886800       953.36
     101948        1512            2024-09-04 09:41:15.9873216       994.09
       9080        1513            2025-03-08 01:32:05.5886800       133.05
      22962        1513            2025-05-26 20:04:47.5886800        70.03
      37040        1513            2026-06-16 07:23:54.5886800       406.62
      55822        1513            2025-07-19 07:40:56.5886800       311.77
      61213        1513            2026-01-19 01:05:20.5886800       797.06
      12807        1514            2025-08-19 22:00:03.5886800       655.84
      25301        1514            2025-04-01 06:11:24.5886800       938.87
      85754        1514            2026-08-09 08:20:42.5886800       967.98
      86966        1514            2025-02-10 11:20:44.5886800       385.32
       1819        1515            2025-11-09 07:15:54.5886800       928.16
      20914        1515            2024-08-25 22:22:39.5886800        24.31
      61075        1515            2025-08-19 07:44:27.5886800       776.72
      88275        1515            2025-03-23 20:40:05.5886800       811.91
     109109        1515            2026-08-08 11:40:28.4699613       118.75
      97403        1516            2025-08-09 15:45:53.5886800        70.68
     101460        1516            2024-10-10 15:15:20.9873216       121.66
       3516        1517            2025-09-16 10:22:39.5886800       428.17
     106596        1517            2026-06-02 23:04:13.4699613       621.31
      56012        1518            2026-05-03 20:54:30.5886800       805.73
      56214        1518            2024-10-21 21:59:35.5886800       368.63
      25047        1519            2026-02-25 16:24:01.5886800       827.07
      85296        1519            2024-12-29 23:22:20.5886800       551.95
      25535        1520            2025-09-13 11:49:02.5886800       372.94
      25803        1520            2026-04-17 22:18:11.5886800       466.61
      28255        1520            2025-03-05 13:52:17.5886800       281.22
      36805        1520            2026-07-14 15:56:43.5886800       817.82
      38000        1520            2026-04-15 05:12:56.5886800       538.36
      47221        1520            2026-03-30 15:41:56.5886800       584.28
      66783        1520            2025-01-20 23:59:43.5886800        78.77
      83668        1520            2024-09-16 18:43:26.5886800       634.82
      19588        1521            2025-06-01 15:08:21.5886800       249.61
      62153        1521            2025-07-03 17:13:07.5886800       514.19
      67558        1521            2026-08-13 09:34:11.5886800       478.44
      84616        1521            2026-03-22 11:21:39.5886800       649.48
      98195        1521            2026-05-29 12:22:16.5886800       608.49
      39791        1522            2026-07-28 02:53:50.5886800       959.34
      64432        1522            2025-05-22 10:28:11.5886800       332.71
      74859        1522            2025-10-02 06:51:14.5886800       987.92
      89566        1522            2026-06-26 15:15:31.5886800       144.37
     104134        1522            2025-02-16 04:29:28.9873216       737.45
      33702        1523            2025-11-18 22:14:38.5886800       763.62
      35553        1523            2025-04-29 19:00:29.5886800        96.14
      49824        1523            2025-10-24 05:34:58.5886800       868.00
      79946        1523            2025-07-11 07:39:38.5886800       440.02
       5332        1524            2024-09-19 07:26:48.5886800       899.93
      41511        1524            2025-10-20 06:46:28.5886800       275.09
      54929        1524            2026-02-26 18:27:33.5886800       701.15
      67448        1524            2025-01-30 01:55:27.5886800       966.37
      81451        1524            2026-07-20 07:42:26.5886800       943.26
     106534        1524            2026-02-13 02:24:30.4699613       180.16
      73327        1525            2025-10-17 01:45:17.5886800       113.51
      85840        1525            2025-01-04 16:34:19.5886800       388.17
     102122        1525            2026-07-02 19:19:39.9873216       934.29
       2967        1526            2025-07-16 10:59:59.5886800       776.52
      19890        1526            2025-03-03 05:39:48.5886800       377.40
      48516        1526            2025-08-04 08:53:25.5886800       756.89
      49139        1526            2025-01-23 19:24:43.5886800         5.77
      71244        1526            2025-04-15 16:34:37.5886800       899.39
      76455        1526            2025-11-05 07:56:52.5886800       222.64
      76892        1526            2026-01-07 12:12:29.5886800       677.65
      13627        1527            2025-11-15 13:52:36.5886800       240.76
      17498        1527            2025-07-14 20:45:29.5886800       162.90
      19717        1527            2025-11-14 22:22:31.5886800       148.80
      63699        1527            2026-07-03 17:43:07.5886800       541.33
      69383        1527            2026-01-07 18:49:43.5886800       665.96
      84369        1527            2025-09-19 11:24:04.5886800       331.41
      10693        1528            2026-01-13 05:24:04.5886800       863.60
      24876        1528            2025-05-07 19:56:56.5886800       902.64
      40459        1528            2026-04-23 05:03:36.5886800       827.08
      62683        1528            2024-12-21 08:25:48.5886800       158.65
      65432        1528            2025-02-08 02:33:15.5886800       678.73
      82322        1528            2026-07-15 22:33:17.5886800       929.50
       6213        1529            2026-03-21 21:19:12.5886800        18.26
      42499        1529            2026-05-04 06:37:35.5886800       304.62
      67420        1529            2026-08-13 09:40:54.5886800       399.36
      74672        1529            2025-12-20 19:06:19.5886800       747.64
      95496        1529            2025-01-27 10:23:44.5886800       383.68
       6041        1530            2025-03-03 05:46:22.5886800       796.98
      71856        1530            2024-10-14 22:05:34.5886800       571.61
      78180        1530            2025-03-18 09:42:38.5886800       226.46
     104996        1530            2025-05-02 10:56:17.9873216       268.76
     105393        1530            2026-05-14 06:16:19.4699613       749.70
      29011        1531            2025-10-09 19:07:22.5886800        31.25
      40561        1531            2025-05-21 01:04:58.5886800       683.94
      86819        1531            2025-12-09 15:35:33.5886800       223.14
       9228        1532            2026-08-14 11:08:31.5886800       129.70
       2389        1533            2025-06-03 12:36:20.5886800       330.00
      24691        1533            2026-01-07 13:04:15.5886800       123.26
      34318        1533            2026-02-12 14:20:17.5886800       483.45
      34631        1533            2025-04-22 00:59:38.5886800       987.01
      55296        1533            2025-04-29 16:53:34.5886800       453.39
      58422        1533            2025-03-06 12:43:47.5886800       650.09
      94325        1533            2024-12-19 07:19:19.5886800       542.72
       2034        1534            2025-07-28 10:33:22.5886800       601.46
      39417        1534            2024-12-14 10:49:58.5886800       578.02
      55905        1534            2025-01-16 18:05:13.5886800        70.53
      60532        1534            2025-07-16 01:07:21.5886800       997.04
      40839        1535            2024-09-07 22:00:02.5886800       585.66
      86247        1535            2025-08-17 14:45:33.5886800       660.76
      86591        1535            2026-04-23 10:06:21.5886800       248.55
      10242        1536            2026-01-13 07:11:35.5886800        66.94
      46862        1536            2025-08-17 04:29:54.5886800       529.48
      54371        1536            2026-03-30 23:22:26.5886800       884.50
      97838        1536            2025-01-17 07:44:12.5886800       451.63
     106366        1536            2025-09-13 02:55:04.4699613       559.57
      14108        1537            2025-09-07 20:11:51.5886800       332.29
      30633        1537            2026-07-12 11:38:51.5886800       955.74
      34850        1537            2025-07-11 23:52:25.5886800       372.72
      46091        1537            2025-07-27 20:15:13.5886800       942.25
      87990        1537            2024-11-22 20:44:01.5886800        15.83
      15374        1538            2025-10-06 17:21:23.5886800       473.84
      18738        1538            2026-04-20 20:25:55.5886800       984.86
      35132        1538            2025-03-01 14:36:24.5886800       872.01
      64326        1538            2024-09-12 15:56:37.5886800       310.76
      86711        1539            2026-03-31 02:18:11.5886800       451.80
      96024        1539            2026-01-18 18:02:42.5886800       414.41
     102968        1539            2025-12-21 14:30:03.9873216       949.45
      27151        1540            2025-02-19 16:21:17.5886800        60.07
      37397        1540            2025-05-01 20:53:45.5886800       623.81
      42062        1540            2026-01-11 08:16:15.5886800       998.55
      45017        1540            2025-08-25 18:22:13.5886800       215.21
      68527        1540            2024-10-10 01:36:38.5886800       545.40
      83836        1540            2026-05-14 10:22:12.5886800       213.89
      12476        1541            2026-06-12 00:24:28.5886800       551.92
      13818        1541            2026-07-22 13:31:21.5886800       364.52
      96616        1541            2024-08-30 00:21:48.5886800       540.99
     102520        1541            2025-04-02 12:43:06.9873216       838.91
      22151        1542            2026-03-30 06:34:01.5886800       966.16
      28237        1542            2025-09-08 10:52:06.5886800       472.43
      42744        1542            2025-12-17 13:02:05.5886800       217.82
      47104        1542            2026-01-06 03:36:58.5886800       372.83
      63862        1542            2025-10-13 21:28:06.5886800       693.37
      84145        1542            2026-02-16 14:20:04.5886800       642.48
      86202        1542            2025-03-31 22:56:21.5886800       694.42
      11738        1543            2026-06-23 06:15:03.5886800       800.86
      24009        1543            2024-08-24 01:06:05.5886800       793.19
      54688        1543            2024-09-26 10:20:26.5886800       487.57
      69475        1543            2025-01-09 16:15:40.5886800       322.57
      75995        1543            2024-09-03 07:39:54.5886800        46.02
      99769        1543            2025-08-13 18:32:25.5886800       966.38
     106651        1543            2026-08-11 18:45:09.4699613       137.75
        295        1544            2026-07-28 19:04:50.5886800       775.04
      45609        1544            2024-12-13 13:06:29.5886800       501.68
      47976        1544            2025-04-02 00:27:48.5886800       448.11
      21323        1545            2026-05-23 07:28:52.5886800       299.68
      33869        1545            2026-08-05 10:02:22.5886800       153.03
      41053        1545            2024-12-06 15:07:53.5886800       680.23
      60567        1545            2025-02-24 20:42:00.5886800       112.55
      62464        1545            2025-08-13 16:32:04.5886800       987.19
      73210        1545            2026-06-16 22:36:19.5886800       351.49
      40569        1546            2025-10-18 17:51:59.5886800       561.71
      49130        1546            2026-01-15 18:26:14.5886800       456.36
      83177        1546            2025-03-12 16:08:23.5886800       391.25
      23055        1547            2026-07-02 01:08:05.5886800       843.61
      72827        1547            2025-10-18 21:40:02.5886800       729.71
      89151        1547            2025-06-02 17:18:24.5886800       645.24
     109508        1547            2024-12-08 11:34:28.4699613       544.68
      14953        1548            2025-03-03 06:55:48.5886800        74.97
      15622        1548            2026-01-04 04:40:56.5886800       266.83
      34759        1548            2024-09-26 11:29:55.5886800       154.21
      58963        1548            2026-03-20 00:28:05.5886800       791.00
       5124        1549            2025-04-27 15:57:27.5886800       366.07
      73381        1549            2026-03-21 21:05:34.5886800       402.63
      19627        1550            2025-03-18 02:13:52.5886800       185.41
      19671        1550            2026-06-03 10:05:05.5886800       531.81
